Conduct Investigation,2017-0607-0005,06/07/2017 01:34 P.M.,06/07/2017 01:34 P.M.,MMC,Red Garage,Closed,Unknown
"",,,,,SW112TH AVE/SW,,
Hit & Run - Just Occurred,2017-0607-0006,06/07/2017 05:46 P.M.,06/07/2017 05:46 P.M.,MMC,,Closed,No
"",,,,,10TH ST,,
"",,,,,SW 109TH AVE/SW,,
Theft/Trash Pump,2017-0608-0002,06/08/2017 02:43 P.M.,06/08/2017 02:43 P.M.,MMC,,Open,Unknown
"",,,,,8TH ST,,
Theft/3 Bags,2017-0608-0004,06/08/2017 09:11 P.M.,06/08/2017 09:11 P.M.,MMC,Field House,Open,Unknown
Conduct Investigation,2017-0608-0005,06/08/2017 11:10 P.M.,06/08/2017 11:10 P.M.,BBC,Bayview Housing,Closed,No
Information Report,2017-0609-0003,06/09/2017 06:24 P.M.,06/09/2017 06:24 P.M.,MMC,PG5 Market Station,Closed,No
Information Report,2017-0611-0001,06/11/2017 02:14 A.M.,06/11/2017 02:14 A.M.,MMC,Parkview East,Closed,Yes
Information Report,2017-0611-0002,06/11/2017 02:27 P.M.,06/11/2017 02:27 P.M.,BBC,Biscayne Bay Campus,Closed,Unknown
"",,,,,Modesto A. Maidique,,
Information Report,2017-0611-0003,06/11/2017 05:55 P.M.,06/11/2017 05:55 P.M.,MMC,,Closed,Staff
"",,,,,Campus,,
"",,,,,Modesto A. Maidique,,
Information Report,2017-0612-0001,06/12/2017 07:41 A.M.,06/12/2017 07:41 A.M.,MMC,,Closed,Yes
"",,,,,Campus,,
Sick Or Injured Person,2017-0612-0003,06/12/2017 08:49 A.M.,06/12/2017 08:49 A.M.,MMC,Graham Center,Closed,Staff
Theft/Tools,2017-0612-0006,06/12/2017 01:02 P.M.,06/12/2017 01:02 P.M.,MMC,FIU Arena,Open,No
"",,,,,Kovens Conference,,
Conduct Investigation,2017-0613-0001,06/13/2017 07:49 A.M.,06/13/2017 07:49 A.M.,BBC,,Closed,Unknown
"",,,,,Center,,
Conduct Investigation,2017-0613-0002,06/13/2017 08:46 A.M.,06/13/2017 08:46 A.M.,MMC,Panther Garage,Closed,Unknown
Theft/FIU Server,2017-0613-0004,06/13/2017 02:33 P.M.,06/13/2017 02:33 P.M.,MMC,Primera Casa,Open,Staff
"",,,,,Engineering Center,,
Lost Property/Equipment,2017-0613-0005,06/13/2017 03:31 P.M.,06/13/2017 03:31 P.M.,CEAS,,Closed,Yes
"",,,,,(CEAS),,
"",,,,,Academic Health,,
Conduct Investigation,2017-0614-0002,06/14/2017 11:06 A.M.,06/14/2017 11:06 A.M.,MMC,,Closed,Unknown
"",,,,,Center 2,,
Conduct Investigation,2017-0614-0003,06/14/2017 12:10 P.M.,06/14/2017 12:10 P.M.,MMC,Graham Center,Closed,Staff
"",,,,,Marine Sciences,,
Theft/Mac Computer,2017-0614-0004,06/14/2017 02:13 P.M.,06/14/2017 02:13 P.M.,BBC,,Open,Unknown
"",,,,,Building,,
"",,,,,Wertheim Performing,,
Conduct Investigation,2017-0614-0005,06/14/2017 04:24 P.M.,06/14/2017 04:24 P.M.,MMC,,Closed,Yes
"",,,,,Arts Center,,
"",,,,,Ernest R. Graham,,
Conduct Investigation,2017-0615-0001,06/15/2017 09:18 A.M.,06/15/2017 09:18 A.M.,MMC,,Closed,Yes
"",,,,,Center,,
Conduct Investigation,2017-0615-0002,06/15/2017 09:24 A.M.,06/15/2017 09:24 A.M.,MMC,Lot 3,Closed,Unknown
Arrest,2017-0615-0005,06/15/2017 08:24 P.M.,06/15/2017 08:24 P.M.,MMC,Green Library,Closed,Yes
Information Report,2017-0616-0004,06/16/2017 05:28 P.M.,06/16/2017 05:28 P.M.,MMC,Parkview Garage,Closed,Unknown
Information Report,2017-0617-0001,06/17/2017 08:38 P.M.,06/17/2017 08:38 P.M.,MMC,Parkview East,Closed,Yes
Burglary/Office,2017-0618-0001,06/18/2017 08:34 A.M.,06/18/2017 08:34 A.M.,BBC,Academic One,Open,No
"",,,,,University Apartment,,
Theft/Registration Decal,2017-0619-0009,06/19/2017 04:43 P.M.,06/19/2017 04:43 P.M.,MMC,,Open,Yes
"",,,,,Bldg K,,
