FRAUD,2018-1106-0004,11/6/18 5:33PM,11/6/18 5:33PM,MMC,GRAHAM CENTER,OPEN,YES
THEFT,2018-1106-0006,11/6/18 7:48PM,11/6/18 7:48PM,EC,OWA EHAN,OPEN,YES
HIT & RUN,2018-1107-0005,11/7/18 4:22PM,11/7/18 4:22PM,MMC,LOT 5,OPEN,NO
"",,,,,GOLD GARAGE (PG1) -,,
HIT & RUN,2018-1107-0006,11/7/18 8:40PM,11/7/18 8:40PM,MMC,,OPEN,YES
"",,,,,5TH FLR,,
"",,,,,SW 16TH ST/SW,,
CIVIL CITATION,2018-1107-0007,11/7/18 9:06PM,11/7/18 9:06PM,MMC,,CLOSED,NO
"",,,,,107TH AVE,,
WEAPONS VIOLATION -,,,,,,,
"",2018-1108-0002,11/8/18 10:44AM,11/8/18 10:44AM,MMC,UNIVERSITY TOWERS,CLOSED,UNKNOWN
ARREST,,,,,,,
"",,,,,TECH STATION (PG6) -,,
THEFT,2018-1108-0003,11/8/18 11:25AM,11/8/18 11:25AM,MMC,,OPEN,UNKNOWN
"",,,,,5TH FLR,,
"",,,,,STUDENT ACADEMIC,,
THEFT,2018-1108-0008,11/8/18 2:55PM,11/8/18 2:55PM,MMC,SUCCESS CENTER,OPEN,YES
"",,,,,(SASC),,
THEFT,2018-1109-0005,11/9/18 3:37PM,11/9/18 3:37PM,MMC,GRAHAM CENTER,OPEN,YES
"",,,,,Parking Garage #5 -,,
Fraud,2018-1110-0003,11/10/2018 04:03 P.M,11/10/2018 04:03 P.M,MMC,,Open,Yes
"",,,,,Market Station,,
"",,,,,Parking Garage #5 -,,
FRAUD,2018-1110-0005,11/10/2018 10:29 P.M,11/10/2018 10:29 P.M,MMC,,Open,Yes
"",,,,,Market Station,,
Trespass TPW,2018-1111-0003,11/11/2018 02:05 P.M,11/11/2018 02:05 P.M,MMC,FIU Stadium,Open,No
VEHICLE BURGLARY,2018-1112-0001,11/12/18 2:42AM,11/12/18 2:42AM,BBC,BAYVIEW HOUSING,OPEN,NO
VEHICLE BURGLARY,2018-1112-0002,11/12/18 7:18PM,11/12/18 7:18PM,BBC,BAYVIEW HOUSING,OPEN,NO
CRIMINAL MISCHIEF,2018-1113-0001,11/13/18 7:17AM,11/13/18 7:17AM,BBC,ACADEMIC ONE,OPEN,NO
