"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS17-04-17-004236","UPD-170548","04/17/17 14:22","04/17/17 14:22","RACE ST Common Name: RACE STREET Location Detail: AT SCOTT QUAD","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-17-004246","UPD","04/17/17 22:23","","CHURCH ST. Common Name: SEIGFRED Location Detail: LOWER SEIGFRED LOT, Athens, OH 45701","ASSAULT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-18-004251","UPD-170549","04/17/17 23:54","04/17/17 23:54","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: @PARK PLACE, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-18-004264","UPD-170551","04/18/17 10:28","04/07/17 12:00","AIRPORT/ALBANY Common Name: AIRPORT, Albany, OH 45710","CONVERSION_LARCENY-THEFT THEFT - ALL OTHER 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-18-004265","UPD-170550","04/18/17 11:20","04/18/17 11:20","S.GREEN DR. Common Name: PARKING LOT 93 Location Detail: TENNIS COURT AREA, Athens, OH 45701","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-18-004271","UPD","04/18/17 11:41","","Common Name: GENERAL CAMPUS LOCATION","RAPE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-18-004274","UPD","04/18/17 15:28","","WEST GREEN Common Name: WEST GREEN","RAPE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-18-004278","UPD-170553","04/18/17 18:16","04/18/17 03:30","97 WEST GREEN DRIVE Common Name: JAMES HALL","RAPE","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-18-004279","UPD-170554","04/18/17 20:26","04/18/17 20:26","131 SOUTH GREEN DRIVE Common Name: SMITH HOUSE Location Detail: ROOM 110, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-18-004280","UPD","04/18/17 20:53","","OXBOW TRAIL Common Name: STOCKER HALL, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-19-004299","UPD-170555","04/19/17 09:04","04/11/17 13:00","69 SOUTH GREEN DRIVE Common Name: BROWN HALL","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-19-004304","UPD-170556","04/19/17 11:47","03/23/17 00:00","30 PARK PLACE Common Name: ALDEN LIBRARY, Athens, OH 45701","CONVERSION LARCENY-THEFT THEFT - FROM BUILDINGS - FELONY 2913.02","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-19-004320","UPD-170557","04/19/17 19:00","04/19/17 18:55","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL","TRESPASSING OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-19-004321","UPD","04/19/17 19:03","","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL Location Detail: SMOKE DETECTOR/ROOM 410","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-19-004323","UPD","04/19/17 19:26","","133 SOUTH GREEN DRIVE Common Name: DOUGAN HOUSE Location Detail: BENCH IN FRONT OF BUILDING","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-19-004325","UPD","04/19/17 20:11","","UNIVERSITY TERRACE Common Name: ELLIS HALL Location Detail: ROOM 111, Athens, OH 45701","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-19-004326","UPD-170558","04/19/17 20:15","04/19/17 20:15","100 WEST GREEN DRIVE Common Name: BOYD Location Detail: ROOM 365, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-20-004333","UPD","04/20/17 01:29","","97 WEST GREEN DRIVE Common Name: JAMES HALL Location Detail: GRASSY AREA BETWEEN JAMES AND WILSON","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-20-004334","UPD","04/20/17 02:11","","MULBERRY ST Common Name: MULBERRY ST Location Detail: AT MORTON","ALCOHOL OFFENSE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-20-004338","UPD","04/20/17 03:10","","69 SOUTH GREEN DRIVE Common Name: BROWN HALL Location Detail: 4TH FLOOR MEN'S RESTROOM","INTOXICATED PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-20-004353","UPD-170560","04/20/17 15:07","04/20/17 02:00","1 PARK PLACE Common Name: BAKER STUDENT CENTER Location Detail: BALLROOM, SHAGGY CONCERT, Athens, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-20-004364","UPD","04/20/17 20:41","","130 SOUTH GREEN DRIVE Common Name: ATKINSON Location Detail: 457, Athens, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-20-004366","UPD-170562","04/20/17 21:07","04/20/17 21:07","130 SOUTH GREEN DRIVE Common Name: ATKINSON Location Detail: 457, Athens, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-20-004369","UPD-170561","04/20/17 21:33","04/20/17 21:33","88 UNIVERSITY TERRACE Common Name: SCOTT QUADRANGLE, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-20-004370","UPD","04/20/17 21:54","","WASHINGTON STREET Common Name: WASHINGTON STREET Location Detail: WASHINGTON @ CONGRESS","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-20-004371","UPD","04/20/17 21:58","","WASHINGTON STREET Common Name: WASHINGTON STREET Location Detail: AT CONGRESS ST","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-20-004372","UPD","04/20/17 22:40","","59 EAST GREEN DRIVE Common Name: SHIVELY HALL, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-20-004378","UPD-170563","04/20/17 23:17","04/20/17 23:17","HUDSON DRIVE Common Name: HUDSON DRIVE Location Detail: IN FRONT OF HUDSON HEALTH","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-21-004380","UPD-170564","04/21/17 00:24","04/21/17 00:24","136 SOUTH GREEN DRIVE Common Name: HOOVER HOUSE Location Detail: GROUND FLOOR","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-21-004384","UPD-170565","04/21/17 01:29","04/20/17 23:30","HUDSON DRIVE Common Name: HUDSON DRIVE","FICTITIOUS/ALTERED ID","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-21-004391","UPD-170566","04/21/17 04:57","04/21/17 04:57","95 RICHLAND AVENUE Common Name: CONVOCATION CENTER Location Detail: 3RD LEVEL HALLWAY","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-21-004390","UPD","04/21/17 05:01","","SOUTH GREEN DRIVE Common Name: ADAMS HALL Location Detail: SMOKE DETECTOR/ATTIC, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-21-004396","UPD-170567","04/21/17 09:24","04/20/17 17:00","CHURCH ST. Common Name: SEIGFRED Location Detail: ROOM 102, Athens, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-21-004400","UPD-170568","04/21/17 13:14","04/21/17 13:14","Common Name: OFF-CAMPUS MISCELLANEOUS Location Detail: 10 RUFUS STREET/RIVERGATE APTS.","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-21-004403","UPD","04/21/17 14:39","","121 SOUTH GREEN DRIVE Common Name: TANAKA HALL Location Detail: ROOM 334, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-21-004408","UPD","04/21/17 15:18","","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-21-004410","UPD-170570","04/21/17 16:30","04/18/17 22:25","59 EAST GREEN DRIVE Common Name: SHIVELY HALL, Athens, OH 45701","CONVERSION_LARCENY-THEFT THEFT - ALL OTHER 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-21-004413","UPD","04/21/17 19:00","","Common Name: JAMES GARAGE","TRAFFIC CRASH ","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-21-004414","UPD","04/21/17 19:09","","UNIVERSITY TERRACE Common Name: PARKING LOT 84, Athens, OH 45701","PARKING COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-21-004416","UPD","04/21/17 19:59","","SHAFER ST. ACROSS FROM CONVO Common Name: TAILGREAT PARK","CONVERSION_WILDLIFE FISHING W/O LICENSE 1533.32","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-21-004420","UPD","04/21/17 22:14","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: 682 @ ROUND-A-BOUT, Athens, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-21-004424","UPD","04/21/17 23:20","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: @SHAFER STREET, Athens, OH 45701","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004426","UPD","04/21/17 23:55","","RACE ST Common Name: RACE STREET","PARKING COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004427","UPD","04/22/17 00:01","","UNION STREET Common Name: UNION STREET Location Detail: @UNIVERSITY TERRACE","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004431","UPD-170571","04/22/17 00:52","04/22/17 00:52","MILL STREET Common Name: MILL STREET Location Detail: CHRIST THE KING","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004434","UPD","04/22/17 02:01","","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL Location Detail: SMOKE DETECTOR/ROOM 214, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004435","UPD-170572","04/22/17 02:17","04/22/17 02:17","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL Location Detail: ROOM 214, Athens, OH 45701","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004438","UPD-170573","04/22/17 03:50","04/21/17 21:00","71 SOUTH GREEN DRIVE Common Name: CRAWFORD Location Detail: ROOM 433","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004445","UPD","04/22/17 07:48","","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: SOUTH GREEN DRIVE, Athens, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004449","UPD-170575","04/22/17 09:09","04/22/17 09:09","EAST GREEN DRIVE Common Name: EAST GREEN DRIVE Location Detail: EAST UNION","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004450","UPD","04/22/17 10:17","","136 SOUTH GREEN DRIVE Common Name: HOOVER HOUSE","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004454","UPD","04/22/17 12:34","","MULBERRY ST Common Name: MULBERRY ST Location Detail: ATM BY MORTON HALL","CONVERSION_LARCENY-THEFT THEFT - ALL OTHER 2913","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004457","UPD-170576","04/22/17 13:02","04/22/17 13:02","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: PEDEN, Athens, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004458","UPD-170577","04/22/17 13:36","01/01/00 00:00","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: NEAR MILL STREET VILLAGE, Athens, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004459","UPD","04/22/17 13:40","","SOUTH GREEN DR. - REAR PICKERING Common Name: PARKING LOT 52, Athens, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004460","UPD-170578","04/22/17 13:47","04/22/17 13:47","MILL STREET Common Name: MILL STREET","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004461","UPD-170579","04/22/17 14:23","04/22/17 14:23","MILL STREET Common Name: MILL STREET","CONVERSION_TRAFFIC RIDING ON OUTSIDE OF VEHICLE 4511.51(C)","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004463","UPD-170581","04/22/17 15:25","04/22/17 15:25","MORTON HALL LOT Common Name: PARKING LOT 90, Athens, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004462","UPD-170580","04/22/17 15:25","04/22/17 15:25","MORTON HALL LOT Common Name: PARKING LOT 90, Athens, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004464","UPD-170582","04/22/17 15:45","04/22/17 15:45","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: TRASH CAN, Athens, OH 45701","CONVERSION FIRE FIRE OUTSIDE (NO STRUCTURE INVOLVED)","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004465","UPD","04/22/17 15:49","","MCKINLEY AVE Common Name: MCKINLEY AVE Location Detail: PICKERING, Athens, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004466","UPD","04/22/17 15:52","","PALMER STREET Common Name: PALMER STREET, Athens, OH 45701","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004468","UPD","04/22/17 16:13","","SHAFER STREET Common Name: SHAFER STREET, Athens, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004475","UPD","04/22/17 16:17","","1 PARK PLACE Common Name: BAKER STUDENT CENTER Location Detail: GARAGE, Athens, OH 45701","PARKING COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004470","UPD","04/22/17 16:28","","SHAFER STREET Common Name: SHAFER STREET Location Detail: UNION, Athens, OH 45701","CONVERSION_TRAFFIC OPERATING W/O REASONABLE CONTROL 4511.202","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004471","UPD-170583","04/22/17 16:32","04/22/17 16:32","OXBOW TRAIL/DRIVE Common Name: OXBOW TRAIL/DRIVE Location Detail: TRUDLEY GULCH ENTRANCE","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004472","UPD","04/22/17 17:03","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: PEDEN, Athens, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004473","UPD-170584","04/22/17 17:09","04/22/17 17:09","S.GREEN DR. Common Name: PARKING LOT 93, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004474","UPD-170585","04/22/17 17:23","04/22/17 17:22","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE, Athens, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004478","UPD-170586","04/22/17 18:04","04/22/17 18:04","EAST GREEN DRIVE Common Name: EAST GREEN DRIVE Location Detail: LINCOLN","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004479","UPD","04/22/17 18:27","","SHAFER STREET Common Name: PARKING LOT 128, Athens, OH 45701","TRANSPORT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004480","UPD","04/22/17 18:43","","MULBERRY ST Common Name: MULBERRY ST Location Detail: RICHLAND","CONVERSION_TRAFFIC ONE-WAY TRAFFIC - ROTARY ISLANDS 4511.32","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004484","UPD","04/22/17 19:47","","WEST UNION STREET Common Name: LASHER HALL","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004485","UPD-170587","04/22/17 19:51","04/22/17 19:51","22 UNIVERSITY TERRACE Common Name: BRYAN HALL, Athens, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004486","UPD","04/22/17 19:56","","RIDGES PROPERTY Common Name: RIDGES Location Detail: 682, Athens, OH 45701","TRAFFIC LANES OF TRAVEL 4511.25","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004487","UPD-170588","04/22/17 21:41","04/22/17 21:41","COLLEGE STREET Common Name: COLLEGE STREET Location Detail: APD","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004490","UPD","04/22/17 22:26","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: RICHLAND, Athens, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004489","UPD-170589","04/22/17 22:26","04/22/17 22:26","55 HOSPITAL DRIVE Common Name: O'BLENESS MEMORIAL HOSPIT","MENACING OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004492","UPD","04/22/17 22:41","","COLUMBUS ROAD Common Name: COLUMBUS ROAD","TRAFFIC LANES OF TRAVEL 4511.25","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004493","UPD-170591","04/22/17 22:49","04/22/17 22:49","SHAFER STREET Common Name: SHAFER STREET Location Detail: RICHLAND, Athens, OH 45701","INTOXICATED PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004495","UPD-170590","04/22/17 22:54","04/22/17 22:54","SHAFER STREET Common Name: SHAFER STREET Location Detail: 146 NORTH, Athens, OH 45701","DISORDERLY CONDUCT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004494","UPD","04/22/17 22:55","","UNION STREET Common Name: UNION STREET Location Detail: RESTORE","TRAFFIC MARKED LANES 4511.33A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-22-004498","UPD-170592","04/22/17 23:23","04/22/17 23:23","97 SOUTH GREEN DRIVE Common Name: CARR HALL, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-23-004501","UPD-170593","04/23/17 00:36","04/23/17 00:36","EAST UNION STREET Common Name: SCHOONOVER CENTER Location Detail: FRONT OF BUILDING, Athens, OH 45701","ASSAULT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-23-004503","UPD-170594","04/23/17 01:45","04/23/17 01:45","Common Name: PARKING LOT 41 Location Detail: LOWER SEIGFRED, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-23-004504","UPD","04/23/17 02:21","","UNION STREET Common Name: UNION STREET Location Detail: NEAR MAIN GREEN","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-23-004506","UPD-170595","04/23/17 02:40","04/23/17 02:41","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: ROOM 202, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-23-004508","UPD","04/23/17 03:02","","STEWART ST. Common Name: STEWART STREET Location Detail: @N. MCKINLEY, Athens, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-23-004509","UPD","04/23/17 03:23","","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: @SOUTH GREEN DRIVE, Athens, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-23-004516","UPD","04/23/17 10:01","","RUFUS DR Common Name: RUFUS DRIVE Location Detail: OUTSIDE PICKERING, Athens, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
