"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS17-09-01-008819","UPD","09/01/17 20:27","","46 EAST GREEN STREET Common Name: JEFFERSON HALL Location Detail: ROOM 240","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-02-008827","UPD-170920","09/02/17 00:08","09/02/17 00:08","WEST GREEN GULCH Common Name: PARKING LOT 114","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-02-008829","UPD","09/02/17 00:42","","STEWART ST. Common Name: STEWART STREET Location Detail: AT UNION STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-02-008831","UPD","09/02/17 01:16","","CONGRESS STREET Common Name: CONGRESS STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-02-008832","UPD-170921","09/02/17 01:26","09/02/17 01:26","UNION STREET Common Name: UNION STREET Location Detail: AT JEFFERSON HALL","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-02-008833","UPD-170922","09/02/17 01:32","09/02/17 01:32","SOUTH GREEN DRIVE Common Name: GOLF COURSE","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-02-008834","UPD","09/02/17 02:09","","UNION STREET Common Name: UNION STREET Location Detail: AT JEFFERSON HALL","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-02-008838","UPD","09/02/17 05:27","","95 RICHLAND AVENUE Common Name: CONVOCATION CENTER, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-02-008840","UPD","09/02/17 06:32","","16 WEST GREEN DRIVE Common Name: GROSVENOR HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-02-008844","UPD","09/02/17 07:29","","16 WEST GREEN DRIVE Common Name: GROSVENOR HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-02-008847","UPD","09/02/17 08:06","","130 SOUTH GREEN DRIVE Common Name: ATKINSON HOUSE Location Detail: MEN'S RESTROOM ACROSS FROM # 257, ATHENS, OH 45701","ANIMAL COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-02-008850","UPD-170923","09/02/17 10:35","09/02/17 10:35","100 RICHLAND AVE. Common Name: PEDEN STADIUM, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-02-008852","UPD","09/02/17 12:01","","22 UNIVERSITY TERRACE Common Name: BRYAN HALL Location Detail: LAUNDRY ROOM # 019, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-02-008854","UPD","09/02/17 12:40","","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL Location Detail: ROOM 414, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-02-008857","UPD","09/02/17 13:17","","22 UNIVERSITY TERRACE Common Name: BRYAN HALL Location Detail: LAUNDRY ROOM, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-02-008859","UPD-170924","09/02/17 14:39","09/02/17 13:00","MILL STREET Common Name: MILL STREET","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-02-008865","UPD-170925","09/02/17 17:50","09/02/17 17:50","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: AT S GREEN DR, ATHENS, OH 45701","OPERATING A VEHICLE UNDER THE INFLUENCE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-02-008866","UPD","09/02/17 18:14","","WEST SIDE OF CONVO Common Name: PARKING LOT 127 Location Detail: ANNEX","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-02-008867","UPD","09/02/17 18:19","","13600 DELLA DR Common Name: POST 5 OHIO STATE HIGHWAY Location Detail: FROM RICHLAND AVE AT S GREEN DR, ATHENS, OH 45701","TRANSPORT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-02-008869","UPD","09/02/17 19:08","","SOUTH GREEN DR Common Name: PARKING LOT 133 Location Detail: TO BAKER STUDENT CENTER","TRANSPORT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-02-008872","UPD","09/02/17 20:30","","101 WEST GREEN DRIVE Common Name: RYORS HALL Location Detail: ROOM 407 SMOKE DETECTOR, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-02-008873","UPD","09/02/17 20:35","","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL Location Detail: SMOKE DETECTOR ROOM 302, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-02-008874","UPD","09/02/17 20:56","","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL Location Detail: SMOKE DETECTOR ROOM 424, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008879","UPD","09/03/17 00:08","","130 SOUTH GREEN DRIVE Common Name: ATKINSON HOUSE Location Detail: 1ST FLOOR MOD ON LEFT, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008880","UPD-170926","09/03/17 00:40","09/03/17 00:40","WEST GREEN Common Name: WEST GREEN Location Detail: NEAR STOCKER","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008881","UPD","09/03/17 00:56","","EAST UNION STREET Common Name: MCCRACKEN HALL Location Detail: REAR/FIELD, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008884","UPD","09/03/17 01:31","","EAST UNION STREET Common Name: MCCRACKEN HALL Location Detail: SIDE OF BUILDING, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008888","UPD-170927","09/03/17 01:38","09/03/17 01:38","100 FACTORY ST. Common Name: PARKING SERVICES, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008886","UPD","09/03/17 01:43","","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL Location Detail: SMOKE DETECTOR/ROOM 414, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008887","UPD-170928","09/03/17 01:58","09/03/17 01:58","SOUTH GREEN DR Common Name: GOLF AND TENNIS CENTER Location Detail: ACROSS FROM, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008890","UPD-170930","09/03/17 02:16","09/03/17 02:16","100 WEST GREEN DRIVE Common Name: BOYD HALL Location Detail: 4TH FLOOR WOMENS ROOM, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008891","UPD-170929","09/03/17 02:21","09/03/17 02:21","98 WEST GREEN DRIVE Common Name: SARGENT HALL Location Detail: GROUND FLOOR STAIRWELL, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008892","UPD","09/03/17 02:33","","34 SOUTH COLLEGE STREET Common Name: VOIGT HALL, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008894","UPD","09/03/17 02:51","","MILLIRON STREET Common Name: MILLIRON STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008895","UPD-170931","09/03/17 03:06","09/03/17 03:06","100 WEST GREEN DRIVE Common Name: BOYD HALL, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008896","UPD","09/03/17 03:32","","UNION STREET Common Name: UNION STREET Location Detail: & COURT STREET","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008906","UPD-170933","09/03/17 12:42","09/03/17 12:42","95 RICHLAND AVENUE Common Name: CONVOCATION CENTER Location Detail: ROOM 321 323 313, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008909","UPD","09/03/17 14:39","","RIDGES PROPERTY Common Name: RIDGES Location Detail: BUILDINGS 8, 9, 10, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008910","UPD-170934","09/03/17 15:31","09/03/17 15:31","RIDGES PROPERTY Common Name: RIDGES, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008912","UPD","09/03/17 16:21","","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008919","UPD","09/03/17 19:30","","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008920","UPD-170935","09/03/17 19:44","09/03/17 19:44","E.UNION ST. Common Name: MUSIC BUILDING (GLIDDEN HALL), ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008921","UPD","09/03/17 20:30","","SOUTH GREEN DR Location Detail: ATKINSON","TRAFFIC MARKED LANES 4511.33A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008924","UPD-170936","09/03/17 22:02","09/03/17 22:02","22 UNIVERSITY TERRACE Common Name: BRYAN HALL, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008925","UPD-170937","09/03/17 22:12","09/03/17 22:12","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: 429, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008926","UPD-170938","09/03/17 22:38","09/03/17 22:38","130 SOUTH GREEN DRIVE Common Name: ATKINSON HOUSE, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008927","UPD","09/03/17 22:54","","Common Name: RIVERPARK TOWERS APTS., ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008930","UPD-170939","09/03/17 23:18","09/03/17 23:18","100 FACTORY ST. Common Name: PARKING SERVICES, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008931","UPD-170940","09/03/17 23:23","09/03/17 23:23","SOUTH GREEN DRIVE Common Name: GOLF COURSE","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-03-008933","UPD-170941","09/03/17 23:49","09/03/17 23:49","97 WEST GREEN DRIVE Common Name: JAMES HALL, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-04-008934","UPD","09/04/17 00:06","","RICHLAND AVE","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-04-008935","UPD-170942","09/04/17 00:06","09/04/17 00:06","Common Name: ACADEMIC RESEARCH CENTER, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-04-008936","UPD-170943","09/04/17 00:11","09/04/17 00:11","60 E.GREEN DR. Common Name: TIFFIN HALL, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-04-008937","UPD","09/04/17 00:14","","100 WEST GREEN DRIVE Common Name: BOYD HALL, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-04-008938","UPD","09/04/17 00:18","","STATE ROUTE 682","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-04-008941","UPD","09/04/17 00:37","","Common Name: SE OHIO REGIONAL JAIL, NELSONVILLE, OH","CONVERSION_OPERATIONS AT SOUTHEAST OHIO REGIONAL JAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-04-008939","UPD","09/04/17 00:39","","57 EAST GREEN DRIVE Common Name: PERKINS HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-04-008942","UPD-170944","09/04/17 01:16","09/04/17 01:16","SOUTH GREEN DRIVE Common Name: GOLF COURSE","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-04-008944","UPD-170945","09/04/17 02:24","09/04/17 02:24","SOUTH GREEN DR. AT OXBOW Common Name: EMERITI PARK, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-04-008945","UPD","09/04/17 02:38","","CARPENTER","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-04-008947","UPD","09/04/17 02:51","","59 EAST GREEN DRIVE Common Name: SHIVELY HALL, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-04-008948","UPD-170946","09/04/17 03:27","09/04/17 03:27","Common Name: ACADEMIC RESEARCH CENTER, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-04-008957","UPD-170947","09/04/17 11:47","09/04/17 01:00","35 SOUTH CONGRESS Common Name: BROMLEY HALL Location Detail: REAR PARKING LOT, ATHENS, OH 45701","ASSAULT OFFENSES","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-04-008961","UPD","09/04/17 13:34","","134 SOUTH GREEN DRIVE Common Name: WRAY HOUSE Location Detail: ROOM 452, ATHENS, OH 45701","TELECOMMUNICATIONS HARASSMENT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-04-008966","UPD-170948","09/04/17 15:15","09/04/17 15:15","134 SOUTH GREEN DRIVE Common Name: WRAY HOUSE, ATHENS, OH 45701","TELECOMMUNICATIONS HARASSMENT","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-04-008973","UPD","09/04/17 18:16","","UNIVERSITY TERRACE/TUPPER HALL Common Name: PARKING LOT 83, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-04-008976","UPD-170949","09/04/17 19:43","09/04/17 19:43","95 RICHLAND AVENUE Common Name: CONVOCATION CENTER, ATHENS, OH 45701","FICTITIOUS/ALTERED ID","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-04-008977","UPD","09/04/17 20:31","","132 SOUTH GREEN DRIVE Common Name: TRUE HOUSE Location Detail: 137, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-04-008978","UPD-170950","09/04/17 21:00","09/04/17 21:00","SOUTH GREEN DRIVE Common Name: GOLF COURSE","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-04-008980","UPD-170951","09/04/17 21:17","09/04/17 21:17","SOUTH GREEN DRIVE Common Name: GOLF COURSE","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-04-008983","UPD-170952","09/04/17 22:26","09/04/17 22:26","70 SOUTH GREEN DRIVE Common Name: MACKINNON HALL, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-04-008984","UPD","09/04/17 22:41","","MILL STREET Common Name: MILL STREET","TRAFFIC FAIL TO TRANSFER REGISTRATION 4503.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-05-008987","UPD-170953","09/05/17 00:05","09/05/17 00:05","100 FACTORY ST. Common Name: PARKING SERVICES Location Detail: BASKETBALL COURTS AT THE REAR, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-05-008997","UPD","09/05/17 08:39","","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-05-009035","UPD","09/05/17 14:53","","Common Name: ACADEMIC RESEARCH CENTER, ATHENS, OH 45701","INTIMATE PARTNER OFFENSE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-05-009015","UPD-170955","09/05/17 14:56","09/05/17 14:56","Common Name: ACADEMIC RESEARCH CENTER, ATHENS, OH 45701","DOMESTIC VIOLENCE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-05-009025","UPD","09/05/17 19:57","","59 EAST GREEN DRIVE Common Name: SHIVELY HALL Location Detail: SMOKE DETECTOR/ROOM 317, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-05-009026","UPD","09/05/17 20:18","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: & SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-05-009027","UPD","09/05/17 20:47","","47 EAST GREEN STREET Common Name: JOHNSON HALL Location Detail: SMOKE DETECTOR/ROOM 234, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-05-009028","UPD","09/05/17 21:15","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: & SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-05-009031","UPD-170956","09/05/17 22:06","09/05/17 22:06","Common Name: BIKE PATH","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-05-009033","UPD-170957","09/05/17 22:41","09/05/17 22:41","SOUTH GREEN DRIVE Common Name: GOLF COURSE Location Detail: NEAR ADAMS","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-05-009038","UPD-170958","09/05/17 23:49","09/05/17 23:49","SOUTH GREEN DRIVE Common Name: GOLF COURSE","RECOVERED PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-06-009040","UPD","09/06/17 00:08","","95 RICHLAND AVENUE Common Name: CONVOCATION CENTER Location Detail: ROOM 337 - 340, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-06-009041","UPD-170959","09/06/17 00:19","09/06/17 00:19","68 SOUTH GREEN DRIVE Common Name: PICKERING HALL, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-06-009042","UPD-170960","09/06/17 00:33","09/06/17 00:33","69 SOUTH GREEN DRIVE Common Name: BROWN HALL","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-06-009052","UPD-170961","09/06/17 08:05","09/06/17 08:05","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: RICHLAND, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-06-009058","UPD","09/06/17 09:51","","SHIVELY HALL Common Name: SHIVELY DINING HALL","RECOVERED PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-06-009067","UPD","09/06/17 16:32","","VAN VORHEES & RACE Common Name: MORTON HALL Location Detail: BIKE RACK, ATHENS, OH 45701","RECOVERED PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-06-009072","UPD","09/06/17 21:16","","71 SOUTH GREEN DRIVE Common Name: CRAWFORD HALL Location Detail: ROOM 112, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-09-06-009074","UPD-170964","09/06/17 21:30","09/06/17 21:30","SOUTH GREEN DRIVE Common Name: ADAMS HALL Location Detail: ROOM 461, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
