university,week,sexual_assault,alcohol_offense,drug_offense,theft,robbery_burglary,alcohol_offense_strict,noise_offense,treatment,week_id,closure_1,closure_1_end,closure_2,closure_2_end,university_enacted_1,university_enacted_2,reason1,reason2,treatment_percent,year,unit_id,graduation_rate_total_cohort_,total_number_of_undergraduates_financial_aid_cohort_,state_abbreviation,fips_state_code,sector_of_institution,level_of_institution,control_of_institution,degree_granting_status,postsecondary_and_title_iv_institution_indicator,institutional_category,institution_size_category,longitude,latitude,x91,total_students_all,total_black_all,total_asian_all,total_women_all,total_men_all,total_undergrad_men,total_undergrad_women,total_undergrad_black,total_undergrad_asian,total_undergrad_hispanic,total_undergrad_white_men,total_undergrad_white_women,total_white_all,ftime_total_undergrad,ftime_total_undergrad_men,ftime_total_undergrad_women,total_students_undergrad,month,ihs_sexual_assault,ihs_alcohol_offense,ihs_theft,ihs_robbery_burglary,ihs_drug_offense,uni_month,sexual_assault_per100,alcohol_offense_per100,theft_per100,robbery_burglary_per100,drug_offense_per100,uni_year
University of Kansas,2016-01-18,0,1,2,1,0,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,1,0,0.8813735870195429,0.8813735870195429,0,1.4436354751788103,271,0,3.627788862688192,3.627788862688192,0,7.255577725376384,214
University of Kansas,2016-01-25,0,1,0,1,0,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,1,0,0.8813735870195429,0.8813735870195429,0,0,271,0,3.627788862688192,3.627788862688192,0,0,214
University of Kansas,2016-02-01,0,0,1,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,2,0,0,0,0,0.8813735870195429,272,0,0,0,0,3.627788862688192,214
University of Kansas,2016-02-08,0,1,1,1,1,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,2,0,0.8813735870195429,0.8813735870195429,0.8813735870195429,0.8813735870195429,272,0,3.627788862688192,3.627788862688192,3.627788862688192,3.627788862688192,214
University of Kansas,2016-02-15,1,1,1,2,2,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,2,0.8813735870195429,0.8813735870195429,1.4436354751788103,1.4436354751788103,0.8813735870195429,272,3.627788862688192,3.627788862688192,7.255577725376384,7.255577725376384,3.627788862688192,214
University of Kansas,2016-02-22,0,0,3,2,3,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,2,0,0,1.4436354751788103,1.8184464592320668,1.8184464592320668,272,0,0,7.255577725376384,10.883366588064574,10.883366588064574,214
University of Kansas,2016-02-29,0,0,2,1,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,2,0,0,0.8813735870195429,0,1.4436354751788103,272,0,0,3.627788862688192,0,7.255577725376384,214
University of Kansas,2016-03-07,0,0,3,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,3,0,0,0,0,1.8184464592320668,273,0,0,0,0,10.883366588064574,214
University of Kansas,2016-03-14,0,1,0,0,0,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,3,0,0.8813735870195429,0,0,0,273,0,3.627788862688192,0,0,0,214
University of Kansas,2016-03-21,0,0,1,2,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,3,0,0,1.4436354751788103,0,0.8813735870195429,273,0,0,7.255577725376384,0,3.627788862688192,214
University of Kansas,2016-03-28,0,0,0,1,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,3,0,0,0.8813735870195429,0,0,273,0,0,3.627788862688192,0,0,214
University of Kansas,2016-04-04,0,0,2,1,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,4,0,0,0.8813735870195429,0,1.4436354751788103,274,0,0,3.627788862688192,0,7.255577725376384,214
University of Kansas,2016-04-11,0,0,1,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,4,0,0,0,0,0.8813735870195429,274,0,0,0,0,3.627788862688192,214
University of Kansas,2016-04-18,0,1,1,1,0,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,4,0,0.8813735870195429,0.8813735870195429,0,0.8813735870195429,274,0,3.627788862688192,3.627788862688192,0,3.627788862688192,214
University of Kansas,2016-04-25,0,0,1,3,1,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,4,0,0,1.8184464592320668,0.8813735870195429,0.8813735870195429,274,0,0,10.883366588064574,3.627788862688192,3.627788862688192,214
University of Kansas,2016-05-02,0,2,0,0,1,2,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,5,0,1.4436354751788103,0,0.8813735870195429,0,275,0,7.255577725376384,0,3.627788862688192,0,214
University of Kansas,2016-05-09,0,0,1,1,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,5,0,0,0.8813735870195429,0,0.8813735870195429,275,0,0,3.627788862688192,0,3.627788862688192,214
University of Kansas,2016-05-16,0,1,0,0,0,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,5,0,0.8813735870195429,0,0,0,275,0,3.627788862688192,0,0,0,214
University of Kansas,2016-05-23,0,0,0,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,5,0,0,0,0,0,275,0,0,0,0,0,214
University of Kansas,2016-05-30,0,0,0,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,5,0,0,0,0,0,275,0,0,0,0,0,214
University of Kansas,2016-09-05,0,1,0,2,0,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,9,0,0.8813735870195429,1.4436354751788103,0,0,276,0,3.627788862688192,7.255577725376384,0,0,214
University of Kansas,2016-09-12,0,0,0,3,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,9,0,0,1.8184464592320668,0,0,276,0,0,10.883366588064574,0,0,214
University of Kansas,2016-09-19,0,1,0,2,0,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,9,0,0.8813735870195429,1.4436354751788103,0,0,276,0,3.627788862688192,7.255577725376384,0,0,214
University of Kansas,2016-09-26,0,1,0,2,0,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,9,0,0.8813735870195429,1.4436354751788103,0,0,276,0,3.627788862688192,7.255577725376384,0,0,214
University of Kansas,2016-10-03,0,0,0,1,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,10,0,0,0.8813735870195429,0,0,277,0,0,3.627788862688192,0,0,214
University of Kansas,2016-10-10,0,1,0,3,0,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,10,0,0.8813735870195429,1.8184464592320668,0,0,277,0,3.627788862688192,10.883366588064574,0,0,214
University of Kansas,2016-10-17,0,0,2,1,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,10,0,0,0.8813735870195429,0,1.4436354751788103,277,0,0,3.627788862688192,0,7.255577725376384,214
University of Kansas,2016-10-24,0,1,1,0,0,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,10,0,0.8813735870195429,0,0,0.8813735870195429,277,0,3.627788862688192,0,0,3.627788862688192,214
University of Kansas,2016-10-31,0,0,0,2,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,10,0,0,1.4436354751788103,0,0,277,0,0,7.255577725376384,0,0,214
University of Kansas,2016-11-07,0,1,0,1,1,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,11,0,0.8813735870195429,0.8813735870195429,0.8813735870195429,0,278,0,3.627788862688192,3.627788862688192,3.627788862688192,0,214
University of Kansas,2016-11-14,0,0,1,2,1,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,11,0,0,1.4436354751788103,0.8813735870195429,0.8813735870195429,278,0,0,7.255577725376384,3.627788862688192,3.627788862688192,214
University of Kansas,2016-11-21,0,0,0,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,11,0,0,0,0,0,278,0,0,0,0,0,214
University of Kansas,2016-11-28,0,1,0,2,0,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,11,0,0.8813735870195429,1.4436354751788103,0,0,278,0,3.627788862688192,7.255577725376384,0,0,214
University of Kansas,2016-12-05,0,2,0,0,2,2,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,12,0,1.4436354751788103,0,1.4436354751788103,0,279,0,7.255577725376384,0,7.255577725376384,0,214
University of Kansas,2016-12-12,0,0,0,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,12,0,0,0,0,0,279,0,0,0,0,0,214
University of Kansas,2016-12-19,0,0,0,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,12,0,0,0,0,0,279,0,0,0,0,0,214
University of Kansas,2016-12-26,0,0,0,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2016,155317,63,19262,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27565,1101,1186,14533,13032,9455,9807,799,890,1459,6629,7022,19245,17141,8468,8673,19262,12,0,0,0,0,0,279,0,0,0,0,0,214
University of Kansas,2017-01-02,0,0,0,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,1,0,0,0,0,0,271,0,0,0,0,0,215
University of Kansas,2017-01-09,0,0,0,1,1,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,1,0,0,0.8813735870195429,0.8813735870195429,0,271,0,0,3.6199095022624435,3.6199095022624435,0,215
University of Kansas,2017-01-16,0,0,0,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,1,0,0,0,0,0,271,0,0,0,0,0,215
University of Kansas,2017-01-23,0,0,1,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,1,0,0,0,0,0.8813735870195429,271,0,0,0,0,3.6199095022624435,215
University of Kansas,2017-01-30,0,0,0,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,1,0,0,0,0,0,271,0,0,0,0,0,215
University of Kansas,2017-02-06,0,0,0,1,2,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,2,0,0,0.8813735870195429,1.4436354751788103,0,272,0,0,3.6199095022624435,7.239819004524887,0,215
University of Kansas,2017-02-13,0,0,1,2,1,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,2,0,0,1.4436354751788103,0.8813735870195429,0.8813735870195429,272,0,0,7.239819004524887,3.6199095022624435,3.6199095022624435,215
University of Kansas,2017-02-20,0,0,1,1,2,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,2,0,0,0.8813735870195429,1.4436354751788103,0.8813735870195429,272,0,0,3.6199095022624435,7.239819004524887,3.6199095022624435,215
University of Kansas,2017-02-27,0,2,1,0,0,2,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,2,0,1.4436354751788103,0,0,0.8813735870195429,272,0,7.239819004524887,0,0,3.6199095022624435,215
University of Kansas,2017-03-06,0,0,3,1,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,3,0,0,0.8813735870195429,0,1.8184464592320668,273,0,0,3.6199095022624435,0,10.85972850678733,215
University of Kansas,2017-03-13,0,0,1,1,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,3,0,0,0.8813735870195429,0,0.8813735870195429,273,0,0,3.6199095022624435,0,3.6199095022624435,215
University of Kansas,2017-03-20,0,0,0,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,3,0,0,0,0,0,273,0,0,0,0,0,215
University of Kansas,2017-03-27,0,1,0,4,0,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,3,0,0.8813735870195429,2.0947125472611012,0,0,273,0,3.6199095022624435,14.479638009049774,0,0,215
University of Kansas,2017-04-03,0,0,1,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,4,0,0,0,0,0.8813735870195429,274,0,0,0,0,3.6199095022624435,215
University of Kansas,2017-04-10,0,0,0,2,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,4,0,0,1.4436354751788103,0,0,274,0,0,7.239819004524887,0,0,215
University of Kansas,2017-04-17,0,0,0,0,0,0,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,4,0,0,0,0,0,274,0,0,0,0,0,215
University of Kansas,2017-04-24,0,1,0,1,0,1,0,0,Mon,2018-03-12T00:00:00Z,2018-03-18T00:00:00Z,NA,NA,0,NA,bad behavior,NA,0,2017,155317,63,19338,KS,20,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-95.247567,38.958549,NA,27625,1141,1245,14566,13059,9431,9907,811,916,1530,6599,7070,19288,17151,8378,8773,19338,4,0,0.8813735870195429,0.8813735870195429,0,0,274,0,3.6199095022624435,3.6199095022624435,0,0,215
